,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ideasthetic Oy,02.02.2015,
1,Y-tunnus,2669639-2,,
2,Kotipaikka,Helsinki,02.02.2015,
3,Yritysmuoto,Osakeyhtiö,02.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2015,,
6,Viimeisin rekisteröintiajankohta,27.01.2023,27.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2015,,
8,Yrityksen tila,Rekisterissä,02.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,16.12.2022,
12,Postiosoite,c/o Mika Mattila  Oksasenkatu 2a C 50  00100  Helsinki  Suomi,,
13,Käyntiosoite,c/o Mika Mattila  Oksasenkatu 2a C 50  00100  Helsinki  Suomi,,
14,Puhelin,+358505819206,,
15,Sähköposti,mika(a)ideasthetic.com,,
16,Www,http://www.ideasthetic.com,,
