,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cloudriven Holding Oy,21.10.2015,
1,Y-tunnus,2710294-7,,
2,Kotipaikka,Espoo,21.10.2015,
3,Yritysmuoto,Osakeyhtiö,21.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.10.2015,,
8,Yrityksen tila,Rekisterissä,21.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.08.2019,
11,Yhteystiedot,,01.10.2020,
12,Postiosoite,Vuorikatu 16 A 2  00100  Helsinki  Suomi,,
13,Käyntiosoite,Vuorikatu 16 A 2  00100  Helsinki  Suomi,,
14,Puhelin,+358505604607,,
15,Sähköposti,jukka.koskenkanto(a)cloudriven.fi,,
