,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennusliike A. Nuutinen Oy,24.09.2015,
1,Y-tunnus,2712230-7,,
2,Kotipaikka,Helsinki,24.09.2015,
3,Yritysmuoto,Osakeyhtiö,24.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.09.2015,,
6,Viimeisin rekisteröintiajankohta,03.03.2023,03.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.09.2015,,
8,Yrityksen tila,Rekisterissä,24.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.11.2020,
12,Postiosoite,Kontukuja 4 F 49  00940  Helsinki  Suomi,,
13,Käyntiosoite,Kontukuja 4 F 49  00940  Helsinki  Suomi,,
14,Puhelin,040 556 8446,,
15,Sähköposti,rakennus.nuutinen(a)gmail.com,,
