,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Luonto ja Polku Oy,27.02.2015,
1,Y-tunnus,2673381-9,,
2,Kotipaikka,Hämeenlinna,27.02.2015,
3,Yritysmuoto,Osakeyhtiö,27.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.02.2015,,
6,Viimeisin rekisteröintiajankohta,07.12.2020,07.12.2020,
7,Yrityksen tiedot järjestelmässä alkaen,27.02.2015,,
8,Yrityksen tila,Rekisterissä,27.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.02.2015,
12,Postiosoite,Tuuliaitantie 4  14770  Eteläinen  Suomi,,
13,Puhelin,040 933 2700,,
14,Sähköposti,niina.myyra(a)gmail.com,,
