,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ravintola Amman Keittiö Oy,05.05.2015,
1,Y-tunnus,2683681-8,,
2,Kotipaikka,Vantaa,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,21.07.2022,21.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2020,
11,Yhteystiedot,,26.03.2015,
12,Postiosoite,Marjakuja 3 B  01690  Vantaa  Suomi,,
13,Käyntiosoite,Senkkerinmetsätie 118  04360  Tuusula  Suomi,,
14,Puhelin,050-36 35 244,,
15,Sähköposti,annmari.lundqwist(a)saunalahti.fi,,
