,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Karjalan automaalaamo Oy,27.05.2015,
1,Y-tunnus,2691030-1,,
2,Kotipaikka,Lappeenranta,27.05.2015,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,17.02.2023,17.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.05.2020,
11,Yhteystiedot,,07.10.2015,
12,Postiosoite,Paalukatu 4 C  53500  Lappeenranta  Suomi,,
13,Puhelin,0400 511817,,
14,Sähköposti,ville.pulkkinenlpr(a)gmail.com,,
