,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aikala Consulting oy,04.11.2015,
1,Y-tunnus,2721898-2,,
2,Kotipaikka,Espoo,04.11.2015,
3,Yritysmuoto,Osakeyhtiö,04.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.11.2015,,
6,Viimeisin rekisteröintiajankohta,24.06.2022,24.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.11.2015,,
8,Yrityksen tila,Rekisterissä,04.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,12.09.2019,
12,Postiosoite,Nuottalahdentie 22 A 2  02230  Espoo  Suomi,,
13,Käyntiosoite,c/o Antti Aikala  Nuottalahdentie 22 A 2  02230  Espoo  Suomi,,
14,Puhelin,+358407437711,,
15,Sähköposti,antti.aikala(a)gmail.com,,
16,Www,http://www.aikala.fi,,
