,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Greenwatt Finance Oy Ab,01.04.2015,
1,Y-tunnus,2680419-7,,
2,Kotipaikka,Närpiö,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,23.09.2022,23.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.12.2019,
12,Postiosoite,c/o Allan Nyholm  Perusvägen 354  64300  Lappfjärd  Suomi,,
13,Puhelin,0400261440,,
14,Sähköposti,allan(a)cahera.fi,,
