,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Arnielo Oy,21.01.2016,
1,Y-tunnus,2731968-7,,
2,Kotipaikka,Järvenpää,21.01.2016,
3,Yritysmuoto,Osakeyhtiö,21.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.12.2019,10.12.2019,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2016,,
8,Yrityksen tila,Rekisterissä,21.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,15.12.2015,
12,Postiosoite,Vehkatie 64 D  04440  Järvenpää  Suomi,,
13,Käyntiosoite,Vehkatie 64 D  04440  Järvenpää  Suomi,,
14,Puhelin,"0400813655, 0400813655",,
15,Sähköposti,arja.eloranta(a)remax.fi,,
