,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Smilecatering Oy,28.07.2015,
1,Y-tunnus,2701453-3,,
2,Kotipaikka,Helsinki,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.10.2021,
11,Yhteystiedot,,13.10.2017,
12,Postiosoite,c/o Asko Pajari  Ulvilantie 27f D 20  00350  Helsinki  Suomi,,
13,Käyntiosoite,c/o Asko Pajari  Ulvilantie 27f D 20  00350  Helsinki  Suomi,,
14,Puhelin,"0442375124, 0442375124",,
15,Sähköposti,asko.pajari(a)smilecatering.fi,,
16,Www,http://smilecatering.fi,,
