,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Stenberg Hellsten Oy,27.01.2015,
1,Y-tunnus,2667625-2,,
2,Kotipaikka,Oulu,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,09.08.2016,
12,Postiosoite,c/o Stenberg Hellsten Oy  Syrjäkatu 21 A 1  90130  Oulu  Suomi,,
13,Käyntiosoite,c/o Stenberg Hellsten Oy  Syrjäkatu 21 A 1  90130  Oulu  Suomi,,
14,Puhelin,"044-2147140, 044-2147140",,
15,Sähköposti,jani(a)hvpstenberg.com,,
