,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PTJ-Palvelut Oy,18.02.2015,
1,Y-tunnus,2672945-7,,
2,Kotipaikka,Vihti,18.02.2015,
3,Yritysmuoto,Osakeyhtiö,18.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.02.2015,,
6,Viimeisin rekisteröintiajankohta,22.05.2020,22.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,18.02.2015,,
8,Yrityksen tila,Rekisterissä,18.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.05.2020,
11,Yhteystiedot,,03.02.2015,
12,Postiosoite,Jahtimiehentie 6 B  03100  Nummela  Suomi,,
13,Käyntiosoite,Jahtimiehentie 6 B  03100  Nummela  Suomi,,
14,Puhelin,0503080096,,
15,Sähköposti,pirjo.joronen(a)elisanet.fi,,
