,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,R Muovi Oy,31.08.2015,
1,Y-tunnus,2704501-4,,
2,Kotipaikka,Espoo,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.07.2020,
11,Yhteystiedot,,13.08.2015,
12,Postiosoite,c/o Rentto  Uudenkylänmäki 23 H 16  02750  Espoo  Suomi,,
13,Käyntiosoite,c/o Rentto  Uudenkylänmäki 23 H 16  02750  Espoo  Suomi,,
14,Puhelin,"0405225929, 0405225929",,
15,Sähköposti,rentto(a)gmail.com,,
