,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Plus Pikahuolto Oy,02.02.2015,
1,Y-tunnus,2667918-9,,
2,Kotipaikka,Turku,02.02.2015,
3,Yritysmuoto,Osakeyhtiö,02.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2015,,
6,Viimeisin rekisteröintiajankohta,16.06.2022,16.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2015,,
8,Yrityksen tila,Rekisterissä,02.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.06.2022,
11,Yhteystiedot,,20.01.2015,
12,Postiosoite,Vähäheikkiläntie 55  20810  Turku  Suomi,,
13,Käyntiosoite,Vähäheikkiläntie 55  20810  Turku  Suomi,,
14,Puhelin,040 8343212,,
15,Sähköposti,tomi.jokinen(a)plus.fi,,
