,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,IKAMA Oy,30.06.2015,
1,Y-tunnus,2696838-6,,
2,Kotipaikka,Mäntsälä,30.06.2015,
3,Yritysmuoto,Osakeyhtiö,30.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.06.2015,,
8,Yrityksen tila,Rekisterissä,30.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.10.2019,
11,Yhteystiedot,,17.06.2015,
12,Postiosoite,Keskuskatu 4  04600  Mäntsälä  Suomi,,
13,Käyntiosoite,Keskuskatu 4  04600  Mäntsälä  Suomi,,
14,Puhelin,"019 687 2689, 0400 425 427",,
15,Sähköposti,aimo.kiikkila(a)suomi24.fi,,
