,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Väderudden Ab,14.09.2015,
1,Y-tunnus,2708482-2,,
2,Kotipaikka,Brändö,14.09.2015,
3,Yritysmuoto,Osakeyhtiö,14.09.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Viimeisin rekisteröintiajankohta,09.09.2022,09.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
8,Yrityksen tila,Rekisterissä,14.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.01.2020,
11,Yhteystiedot,,30.04.2022,
12,Postiosoite,c/o Jan-Tore Thörnroos  Döbbesholm 1  22840  Lappo  Suomi,,
13,Käyntiosoite,c/o Jan-Tore Thörnroos  Döbbesholm 1  22840  Lappo  Suomi,,
14,Puhelin,0400 604021,,
15,Sähköposti,jtt(a)aland.net,,
