,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Veromian Oy,19.11.2015,
1,Y-tunnus,2720447-6,,
2,Kotipaikka,Helsinki,19.11.2015,
3,Yritysmuoto,Osakeyhtiö,19.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.11.2015,,
8,Yrityksen tila,Rekisterissä,19.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,31.08.2022,
12,Postiosoite,Laitsalmenkuja 2  20900  Turku  Suomi,,
13,Puhelin,0502217,,
14,Sähköposti,vkantero(a)gmail.com,,
