,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fysiokuntoutus Nevalainen Oy,09.06.2015,
1,Y-tunnus,2692491-4,,
2,Kotipaikka,Kajaani,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
8,Yrityksen tila,Rekisterissä,09.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.06.2020,
11,Yhteystiedot,,25.05.2015,
12,Postiosoite,Raitatie 7  87250  Kajaani  Suomi,,
13,Käyntiosoite,Pohjolankatu 21 B  87100  Kajaani  Suomi,,
14,Puhelin,044-5964244,,
15,Sähköposti,jukka.nevalainen(a)kajaani.net,,
16,Www,http://www.axilla.fi,,
