,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Orafab Ab,15.05.2015,
1,Y-tunnus,2689443-6,,
2,Kotipaikka,Vöyri,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Viimeisin rekisteröintiajankohta,31.01.2023,31.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
8,Yrityksen tila,Rekisterissä,15.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.08.2019,
11,Yhteystiedot,,06.05.2015,
12,Postiosoite,Masugnsvägen 104  66830  Oravais Fabrik  Suomi,,
13,Käyntiosoite,Masugnsvägen 104  66830  Oravais Fabrik  Suomi,,
14,Puhelin,358503414405,,
15,Sähköposti,fredric.tidstrom(a)orapac.fi,,
