,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kokkolan Oivalliset Oy,27.01.2020,
1,Y-tunnus,2730147-9,,
2,Kotipaikka,Kokkola,11.12.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2020,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.12.2015,,
6,Viimeisin rekisteröintiajankohta,15.02.2023,15.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.12.2015,,
8,Yrityksen tila,Rekisterissä,11.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.05.2020,
11,Yhteystiedot,,18.10.2021,
12,Postiosoite,c/o Jorma Saloniemi  Holminkatu 23 as. 1  67100  Kokkola  Suomi,,
13,Käyntiosoite,c/o Jorma Saloniemi  Holminkatu 23 as. 1  67100  Kokkola  Suomi,,
14,Puhelin,050 5672102,,
15,Sähköposti,jormasakarisaloniemi(a)gmail.com,,
