,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Provat Oy,01.04.2015,
1,Y-tunnus,2682301-3,,
2,Kotipaikka,Helsinki,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2022,11.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.09.2019,
11,Yhteystiedot,,01.02.2021,
12,Postiosoite,Kuninkaankatu 19 B 27  33210  Tampere  Suomi,,
