,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aalocom Oy,06.11.2015,
1,Y-tunnus,2716724-9,,
2,Kotipaikka,Muurame,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2020,
11,Yhteystiedot,,19.12.2022,
12,Postiosoite,Syväsalmentie 218  40950  Muurame  Suomi,,
13,Käyntiosoite,Syväsalmentie 218  40950  Muurame  Suomi,,
14,Puhelin,0505628782,,
15,Sähköposti,ari.airaksinen(a)hannala.fi,,
16,Www,http://www.hannala.fi,,
