,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aequali Oy,02.10.2020,
1,Y-tunnus,2674827-9,,
2,Kotipaikka,Helsinki,16.03.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Viimeisin rekisteröintiajankohta,27.01.2023,27.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
8,Yrityksen tila,Rekisterissä,16.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.11.2019,
11,Yhteystiedot,,11.03.2022,
12,Postiosoite,Korkeanmäentie 8 as. 2  00730  Helsinki  Suomi,,
13,Käyntiosoite,Korkeanmäentie 8 as. 2  00730  Helsinki  Suomi,,
14,Puhelin,"0456249334, 0456249334",,
15,Sähköposti,tiina.kontia(a)gmail.com,,
