,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Linjarakennus Väänänen Oy,25.02.2015,
1,Y-tunnus,2675657-8,,
2,Kotipaikka,Kontiolahti,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.04.2020,
11,Yhteystiedot,,13.02.2015,
12,Postiosoite,Kuusojantie 46  81220  Jakokoski  Suomi,,
13,Puhelin,+358500124758,,
14,Sähköposti,jmvaananenky(a)gmail.com,,
