,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Listenmaa Consulting Oy,28.01.2016,
1,Y-tunnus,2738222-1,,
2,Kotipaikka,Tampere,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,19.03.2022,19.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.04.2020,
11,Yhteystiedot,,19.07.2021,
12,Postiosoite,Keulakatu 5  33410  Tampere  Suomi,,
13,Käyntiosoite,Keulakatu 5  33410  Tampere  Suomi,,
14,Puhelin,+358 509113866,,
15,Sähköposti,jani(a)listenmaa.com,,
