,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Eläinlääkäripalvelut Katri Kinnunen Oy,23.06.2015,
1,Y-tunnus,2695765-2,,
2,Kotipaikka,Lappeenranta,15.12.2020,
3,Yritysmuoto,Osakeyhtiö,23.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.06.2015,,
6,Viimeisin rekisteröintiajankohta,03.05.2022,03.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.06.2015,,
8,Yrityksen tila,Rekisterissä,23.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.04.2019,
12,Postiosoite,Tilsalankatu 63  53850  Lappeenranta  Suomi,,
13,Käyntiosoite,Tilsalankatu 63  53850  Lappeenranta  Suomi,,
14,Puhelin,+358408467764,,
15,Sähköposti,katri.kinnunen(a)sell.fimnet.fi,,
