,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Varner Oy,31.12.2018,
1,Y-tunnus,2724756-4,,
2,Kotipaikka,Helsinki,28.12.2015,
3,Yritysmuoto,Osakeyhtiö,28.12.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,28.12.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.12.2015,,
8,Yrityksen tila,Rekisterissä,28.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.03.2021,
12,Postiosoite,Urho Kekkosen katu 2 C  00100  Helsingfors  Suomi,,
13,Käyntiosoite,Kansakoulukatu 1 B  00100  Helsingfors  Suomi,,
14,Puhelin,+46709298824,,
15,Sähköposti,robert.ahman(a)varner.no,,
