,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pelvi Oy,25.11.2015,
1,Y-tunnus,2725605-7,,
2,Kotipaikka,Pielavesi,25.11.2015,
3,Yritysmuoto,Osakeyhtiö,25.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.11.2015,,
6,Viimeisin rekisteröintiajankohta,27.09.2022,27.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.11.2015,,
8,Yrityksen tila,Rekisterissä,25.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.02.2020,
11,Yhteystiedot,,18.11.2015,
12,Postiosoite,Puustellintie 34  72400  Pielavesi  Suomi,,
13,Käyntiosoite,Puustellintie 34  72400  Pielavesi  Suomi,,
14,Puhelin,"020 7649620, 040 7558833",,
15,Sähköposti,jukka.mikkonen(a)hanakat.fi,,
16,Www,http://www.pelvi.net,,
