,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Heikki Eerikäinen Oy,01.10.2015,
1,Y-tunnus,2681287-5,,
2,Kotipaikka,Hausjärvi,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,10.02.2023,10.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,20.12.2015,
12,Postiosoite,c/o 12100 Oitti  Kaaritie 1  12100  Oitti  Suomi,,
13,Puhelin,"0405559341, 0400485669",,
