,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lvi-Tuikku Oy,05.03.2015,
1,Y-tunnus,2670560-7,,
2,Kotipaikka,Espoo,05.03.2015,
3,Yritysmuoto,Osakeyhtiö,05.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.03.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.03.2015,,
8,Yrityksen tila,Rekisterissä,05.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.02.2022,
11,Yhteystiedot,,20.01.2023,
12,Postiosoite,Uutiskuja 1 B 13  01730  Vantaa  Suomi,,
13,Käyntiosoite,Uutiskuja 1 B 13  01730  Vantaa  Suomi,,
14,Puhelin,044 9870979,,
15,Sähköposti,tuure84(a)gmail.com,,
16,Www,http://www.lvituikku.fi,,
