,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Valtaminibussi Oy,18.02.2016,
1,Y-tunnus,2736867-3,,
2,Kotipaikka,Kaarina,18.02.2016,
3,Yritysmuoto,Osakeyhtiö,18.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.02.2016,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.02.2016,,
8,Yrityksen tila,Rekisterissä,18.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2021,
11,Yhteystiedot,,15.01.2016,
12,Postiosoite,Silvolanlaakso 14  20540  Turku  Suomi,,
13,Käyntiosoite,Silvolanlaakso 14  20540  Turku  Suomi,,
14,Puhelin,0505977822,,
15,Sähköposti,aleksi_valta(a)hotmail.com,,
