,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Daa Henkilövuokraus Oy,07.10.2015,
1,Y-tunnus,2712733-5,,
2,Kotipaikka,Helsinki,07.10.2015,
3,Yritysmuoto,Osakeyhtiö,07.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.10.2015,,
6,Viimeisin rekisteröintiajankohta,21.10.2022,21.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.10.2015,,
8,Yrityksen tila,Rekisterissä,07.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.10.2022,
11,Yhteystiedot,,22.09.2015,
12,Postiosoite,Kasöörinkatu 3 F 130  00520  Helsinki  Suomi,,
13,Puhelin,0458596059,,
14,Sähköposti,a_dhenged(a)hotmail.com,,
