,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Huoltoliike Berghäll Oy,15.12.2015,
1,Y-tunnus,2724953-5,,
2,Kotipaikka,Helsinki,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2023,30.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,30.10.2020,
12,Postiosoite,Perustie 26  00330  Helsinki  Suomi,,
13,Käyntiosoite,Perustie 26  00330  Helsinki  Suomi,,
14,Puhelin,044-3284150,,
15,Sähköposti,mattiav(a)gmail.com,,
