,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jetplace Oy,22.01.2016,
1,Y-tunnus,2733170-7,,
2,Kotipaikka,Vantaa,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,12.10.2021,12.10.2021,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.10.2020,
11,Yhteystiedot,,05.10.2020,
12,Postiosoite,Hakakuja 1  86600  Haapavesi  Suomi,,
13,Käyntiosoite,Hakakuja 1  86600  Haapavesi  Suomi,,
14,Puhelin,044-5817970,,
15,Sähköposti,timo.hietajarvi(a)pp.inet.fi,,
