,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sähköpalvelu Patokoski Oy,31.08.2015,
1,Y-tunnus,2704114-4,,
2,Kotipaikka,Vantaa,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,12.08.2015,
12,Postiosoite,Herttuantie 6 E 58  01520  Vantaa  Suomi,,
13,Käyntiosoite,Herttuantie 6 E 58  01520  Vantaa  Suomi,,
14,Puhelin,040-8333875,,
15,Sähköposti,patokoski.janne(a)gmail.com,,
