,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ellington Printing Oy,11.01.2016,
1,Y-tunnus,2734381-2,,
2,Kotipaikka,Espoo,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.05.2023,13.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.03.2023,
11,Yhteystiedot,,09.03.2023,
12,Käyntiosoite,Sienitie 27  00760  Helsinki  Suomi,,
13,Puhelin,+358456313594,,
14,Sähköposti,eemeli.kiuru(a)ellington.fi,,
15,Www,http://www.ellington.fi,,
