,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Verkkokauppa-asemat Oy,08.05.2015,
1,Y-tunnus,2689095-3,,
2,Kotipaikka,Mäntsälä,08.05.2015,
3,Yritysmuoto,Osakeyhtiö,08.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.05.2015,,
6,Viimeisin rekisteröintiajankohta,01.07.2022,01.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.05.2015,,
8,Yrityksen tila,Rekisterissä,08.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.03.2022,
11,Yhteystiedot,,13.10.2021,
12,Postiosoite,Maisalantie 2  04600  Mäntsälä  Suomi,,
13,Käyntiosoite,Maisalantie 2  04600  Mäntsälä  Suomi,,
14,Sähköposti,velkku.majanen(a)e-ville.com,,
