,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lumo Keittiöt Oy,02.04.2015,
1,Y-tunnus,2682953-8,,
2,Kotipaikka,Salo,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
8,Yrityksen tila,Rekisterissä,02.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.04.2020,
11,Yhteystiedot,,02.05.2018,
12,Postiosoite,Myllyojankatu 11  24100  Salo  Suomi,,
13,Käyntiosoite,Myllyojankatu 11  24100  Salo  Suomi,,
14,Puhelin,"0504643119, 0504643119",,
15,Sähköposti,joni.lahti(a)lumokeittiot.fi,,
