,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiiltotukku Oy,07.07.2015,
1,Y-tunnus,2698183-9,,
2,Kotipaikka,Nurmijärvi,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,19.01.2023,19.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.06.2015,
12,Postiosoite,c/o Aalto  Riihipolku 19  01830  Lepsämä  Suomi,,
13,Käyntiosoite,Helkuntie 222  01830  Lepsämä  Suomi,,
14,Puhelin,"+358500608510, +358500608510",,
15,Sähköposti,jarmo.aalto1(a)elisanet.fi,,
