,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Veljekset Ovaska Oy,20.06.2022,
1,Y-tunnus,2718049-4,,
2,Kotipaikka,Lappeenranta,20.06.2022,
3,Yritysmuoto,Osakeyhtiö,20.06.2022,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.10.2015,,
6,Viimeisin rekisteröintiajankohta,08.03.2023,08.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.10.2015,,
8,Yrityksen tila,Rekisterissä,20.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.07.2022,
11,Yhteystiedot,,19.09.2019,
12,Postiosoite,Mäntysuonkatu 11  53550  Lappeenranta  Suomi,,
13,Käyntiosoite,Mäntysuonkatu 11  53550  Lappeenranta  Suomi,,
14,Puhelin,0442152829,,
15,Sähköposti,ville.ovaska(a)hotmail.com,,
