,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Taksi Sami Halonen Oy,07.09.2021,
1,Y-tunnus,2699088-2,,
2,Kotipaikka,Kajaani,06.07.2015,
3,Yritysmuoto,Osakeyhtiö,06.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.07.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.07.2015,,
8,Yrityksen tila,Rekisterissä,06.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.12.2019,
11,Yhteystiedot,,12.10.2021,
12,Postiosoite,Metsokatu 2 C 16  87500  Kajaani  Suomi,,
13,Käyntiosoite,Metsokatu 2 C 16  87500  Kajaani  Suomi,,
14,Puhelin,"0440765490, 0440765490",,
