,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nearva Oy,01.09.2015,
1,Y-tunnus,2705820-2,,
2,Kotipaikka,Espoo,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.02.2020,
11,Yhteystiedot,,04.01.2023,
12,Postiosoite,Omenakuja 3  02710  Espoo  Suomi,,
13,Käyntiosoite,c/o Sentos Kauranen  Iso Roobertinkatu 10 B 14  00120  Helsinki  Suomi,,
14,Puhelin,+35841 5223543,,
15,Sähköposti,heli.kauranen(a)gmail.com,,
16,Www,http://www.nearva.fi,,
