,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kaukomaa Oy,18.03.2015,
1,Y-tunnus,2678682-2,,
2,Kotipaikka,Rovaniemi,18.03.2015,
3,Yritysmuoto,Osakeyhtiö,18.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.03.2015,,
8,Yrityksen tila,Rekisterissä,18.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.02.2020,
11,Yhteystiedot,,26.02.2015,
12,Postiosoite,Suvelantie 20  96600  Rovaniemi  Suomi,,
13,Käyntiosoite,Suvelantie 20  96600  Rovaniemi  Suomi,,
14,Puhelin,0400-190187,,
15,Sähköposti,antti.kaukonen(a)kaukomaa.fi,,
