,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Edustus L. Wilén Oy,01.08.2015,
1,Y-tunnus,2699651-2,,
2,Kotipaikka,Lohja,01.08.2015,
3,Yritysmuoto,Osakeyhtiö,01.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.08.2015,,
6,Viimeisin rekisteröintiajankohta,22.02.2022,22.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.08.2015,,
8,Yrityksen tila,Rekisterissä,01.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.10.2019,
11,Yhteystiedot,,09.07.2021,
12,Postiosoite,c/o Edustus L. Wilén Oy  Wilenintie 50  10420  Pohjankuru  Suomi,,
13,Käyntiosoite,c/o Edustus L. Wilén Oy  Wilenintie 50  10420  Pohjankuru  Suomi,,
14,Puhelin,0400502182,,
15,Sähköposti,lw(a)lisbethwilen.fi,,
