,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ab Reminent Oy,26.02.2015,
1,Y-tunnus,2676877-1,,
2,Kotipaikka,Kannus,21.10.2016,
3,Yritysmuoto,Osakeyhtiö,26.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.07.2022,25.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.02.2015,,
8,Yrityksen tila,Rekisterissä,26.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.08.2020,
12,Postiosoite,c/o Jyrki Veijola  Kannuksenkatu 30 B  69100  Kannus  Suomi,,
13,Käyntiosoite,c/o Jokilaakson Taloustaitaja Oy  Tukkitie 4 lt. 4  69100  Kannus  Suomi,,
