,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Toteuttamo Verbaali Oy,01.01.2019,
1,Y-tunnus,2708174-4,,
2,Kotipaikka,Lahti,01.01.2019,
3,Yritysmuoto,Osakeyhtiö,01.01.2019,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.09.2015,,
6,Viimeisin rekisteröintiajankohta,03.03.2023,03.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.09.2015,,
8,Yrityksen tila,Rekisterissä,16.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.04.2020,
11,Yhteystiedot,,16.05.2017,
12,Postiosoite,c/o Dooroom  Rautatienkatu 20  15110  Lahti  Suomi,,
13,Käyntiosoite,c/o Dooroom  Rautatienkatu 20  15110  Lahti  Suomi,,
14,Sähköposti,terhi.kangas(a)verbaali.fi,,
15,Www,http://www.verbaali.fi,,
