,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Korpilammen tila oy,15.10.2015,
1,Y-tunnus,2716719-3,,
2,Kotipaikka,Säkylä,15.10.2015,
3,Yritysmuoto,Osakeyhtiö,15.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.01.2023,13.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.10.2015,,
8,Yrityksen tila,Rekisterissä,15.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2020,
11,Yhteystiedot,,08.10.2015,
12,Postiosoite,Kattilakorventie 214  27800  Säkylä  Suomi,,
13,Käyntiosoite,Kattilakorventie 214  27800  Säkylä  Suomi,,
14,Puhelin,0443300467,,
15,Sähköposti,smattila84(a)gmail.com,,
