,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Elvitek Oy,08.07.2022,
1,Y-tunnus,2730737-9,,
2,Kotipaikka,Espoo,05.01.2016,
3,Yritysmuoto,Osakeyhtiö,05.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.01.2016,,
6,Viimeisin rekisteröintiajankohta,08.07.2022,08.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.01.2016,,
8,Yrityksen tila,Rekisterissä,08.07.2022,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,29.06.2020,
12,Postiosoite,c/o Elvitek Oy  Isonkorventie 14 F 21  02970  Espoo  Suomi,,
13,Käyntiosoite,c/o Elvitek Oy  Rajamaankaari 5 A 2  02970  Espoo  Suomi,,
14,Puhelin,"+358504398643, 0504398643",,
15,Sähköposti,jari.kemila(a)gmail.com,,
16,Www,http://www.elvitek.com,,
