,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,GAMAJUN INTERNATIONAL Ltd Oy,16.07.2015,
1,Y-tunnus,2698622-6,,
2,Kotipaikka,Helsinki,16.07.2015,
3,Yritysmuoto,Osakeyhtiö,16.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.07.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.07.2015,,
8,Yrityksen tila,Rekisterissä,16.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.09.2022,
11,Yhteystiedot,,17.01.2019,
12,Postiosoite,Karhunkaatajantie 15-17 C 22  96100  Rovaniemi  Suomi,,
13,Käyntiosoite,Karhunkaatajantie 15-17 C 22  96100  Rovaniemi  Suomi,,
14,Puhelin,+358 4194912763,,
15,Sähköposti,svolos2101(a)gmail.com,,
