,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Blue Sky Mine Oy,02.10.2015,
1,Y-tunnus,2713496-5,,
2,Kotipaikka,Lempäälä,02.10.2015,
3,Yritysmuoto,Osakeyhtiö,02.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.10.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.10.2015,,
8,Yrityksen tila,Rekisterissä,02.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,06.10.2022,
12,Postiosoite,c/o Susanna Tanni  Patokuja 2 B 10  33960  Pirkkala  Suomi,,
13,Puhelin,"0400515119, 0400515119",,
14,Sähköposti,susu.tanni(a)gmail.com,,
