,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rootkas Oy,30.10.2015,
1,Y-tunnus,2720320-3,,
2,Kotipaikka,Helsinki,30.10.2015,
3,Yritysmuoto,Osakeyhtiö,30.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.10.2015,,
6,Viimeisin rekisteröintiajankohta,28.07.2022,28.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.10.2015,,
8,Yrityksen tila,Rekisterissä,30.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.05.2020,
11,Yhteystiedot,,09.10.2019,
12,Postiosoite,c/o Juuri Partners Oy  Aleksanterinkatu 17  00100  Helsinki  Suomi,,
13,Käyntiosoite,c/o Juuri Partners Oy  Keskuskatu 5 B  00100  Helsinki  Suomi,,
