,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,United Investments Oy,02.12.2015,
1,Y-tunnus,2726643-1,,
2,Kotipaikka,Helsinki,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,23.04.2022,23.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,01.02.2018,
12,Postiosoite,c/o CheapSleep  Sturenkatu 27 B  00510  Helsinki  Suomi,,
13,Käyntiosoite,c/o CheapSleep Helsinki  Sturenkatu 27 A 4  00510  Helsinki  Suomi,,
14,Puhelin,0449632690,,
15,Sähköposti,jun.yao(a)evergrow.fi,,
