,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MAK Tarkastus Oy,07.07.2017,
1,Y-tunnus,2726487-4,,
2,Kotipaikka,Helsinki,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,26.08.2022,26.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,03.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2019,
11,Yhteystiedot,,08.01.2020,
12,Postiosoite,c/o Antti Kivilaakso  Urheilukatu 20 A 1 b  00250  Helsinki  Suomi,,
13,Sähköposti,kivilaakso(a)gmail.com,,
