,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Filosa Oy,25.11.2015,
1,Y-tunnus,2725250-7,,
2,Kotipaikka,Kuopio,25.11.2015,
3,Yritysmuoto,Osakeyhtiö,25.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.11.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2023,25.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.11.2015,,
8,Yrityksen tila,Rekisterissä,25.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.01.2020,
11,Yhteystiedot,,17.11.2015,
12,Postiosoite,Lumpeenkuja 14  70280  Kuopio  Suomi,,
13,Puhelin,0442523619,,
14,Sähköposti,jukka.niskanen(a)interior-agents.fi,,
