,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FarmersChoice Oy,29.09.2015,
1,Y-tunnus,2713051-8,,
2,Kotipaikka,Oulu,29.09.2015,
3,Yritysmuoto,Osakeyhtiö,29.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.09.2015,,
6,Viimeisin rekisteröintiajankohta,30.07.2022,30.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.09.2015,,
8,Yrityksen tila,Rekisterissä,29.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,24.03.2016,
12,Postiosoite,Henry Fordin katu 5 K  00150  Helsinki  Suomi,,
13,Käyntiosoite,Perustie 19 A 17  00330  Helsinki  Suomi,,
14,Puhelin,0503229392,,
15,Sähköposti,edvard.krogius(a)gmail.com,,
