,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lakeuden Laskentatoimi Oy,15.06.2020,
1,Y-tunnus,2670336-1,,
2,Kotipaikka,Tyrnävä,24.02.2015,
3,Yritysmuoto,Osakeyhtiö,24.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.02.2015,,
8,Yrityksen tila,Rekisterissä,24.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.08.2020,
11,Yhteystiedot,,17.02.2021,
12,Postiosoite,Vanhatie 14 as. 1 c  91800  Tyrnävä  Suomi,,
13,Käyntiosoite,Vanhatie 14 as. 1 c  91800  Tyrnävä  Suomi,,
14,Puhelin,0408235201,,
15,Sähköposti,jyrki.kumpula(a)laskentatoimi.fi,,
16,Www,http://www.laskentatoimi.fi,,
