,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AMN Konsult Ab,12.02.2015,
1,Y-tunnus,2671750-1,,
2,Kotipaikka,Helsinki,12.02.2015,
3,Yritysmuoto,Osakeyhtiö,12.02.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,12.02.2015,,
6,Viimeisin rekisteröintiajankohta,30.05.2022,30.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.02.2015,,
8,Yrityksen tila,Rekisterissä,12.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.03.2020,
11,Yhteystiedot,,30.01.2015,
12,Postiosoite,c/o Anders Nordström  Vandrargränden 4 F 42  00980  Helsinki  Suomi,,
13,Käyntiosoite,c/o Anders Nordström  Vandrargränden 4 F 42  00980  Helsinki  Suomi,,
14,Puhelin,"+35893250934, +358405255561",,
15,Sähköposti,anders.nordstrom(a)welho.com,,
