,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,A.J.A.N. Kuljetus Oy,31.01.2016,
1,Y-tunnus,2683784-5,,
2,Kotipaikka,Rovaniemi,07.05.2015,
3,Yritysmuoto,Osakeyhtiö,31.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2022,09.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.05.2015,,
8,Yrityksen tila,Rekisterissä,07.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,29.05.2018,
12,Postiosoite,c/o A. J. A. N kuljetus Oy  Aurinkotie 16  96190  Rovaniemi  Suomi,,
13,Puhelin,"0453226869, 0453226869",,
14,Sähköposti,niskala_84(a)hotmail.com,,
