,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,IsompiJ Oy,30.01.2015,
1,Y-tunnus,2668685-6,,
2,Kotipaikka,Helsinki,30.01.2015,
3,Yritysmuoto,Osakeyhtiö,30.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.01.2015,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.01.2015,,
8,Yrityksen tila,Rekisterissä,30.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.06.2022,
11,Yhteystiedot,,07.06.2022,
12,Postiosoite,c/o Jarno Leppälä  Murtotie 9a  01730  Vantaa  Suomi,,
13,Käyntiosoite,c/o Jarno Leppälä  Murtotie 9a  01730  Vantaa  Suomi,,
14,Puhelin,+358407014389,,
15,Sähköposti,jarppi(a)positiveanarchy.com,,
