,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SLJ-invest Oy,02.04.2015,
1,Y-tunnus,2683129-1,,
2,Kotipaikka,Vaasa,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Viimeisin rekisteröintiajankohta,22.10.2022,22.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
8,Yrityksen tila,Rekisterissä,02.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,22.10.2021,
12,Postiosoite,Ilveksentie 9 as. 1  65350  Vaasa  Suomi,,
13,Puhelin,040 837 1231,,
14,Sähköposti,jorma.vesti(a)netikka.fi,,
