,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Meraki AI Oy,26.09.2022,
1,Y-tunnus,2697627-1,,
2,Kotipaikka,Jyväskylä,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.10.2022,
11,Yhteystiedot,,25.08.2022,
12,Postiosoite,Ahdinkatu 13 A 1  40700  Jyväskylä  Suomi,,
13,Käyntiosoite,Ahdinkatu 13 A 1  40700  Jyväskylä  Suomi,,
14,Puhelin,041 504 7957,,
15,Sähköposti,samuel.hienonen(a)gmail.com,,
