,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Läntisen Infra Oy,20.04.2015,
1,Y-tunnus,2683518-8,,
2,Kotipaikka,Kalajoki,20.04.2015,
3,Yritysmuoto,Osakeyhtiö,20.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.04.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.04.2015,,
8,Yrityksen tila,Rekisterissä,20.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,26.03.2015,
12,Postiosoite,Etelänkyläntie 527  85100  Kalajoki  Suomi,,
13,Käyntiosoite,Etelänkyläntie 527  85100  Kalajoki  Suomi,,
14,Puhelin,0445263427,,
15,Sähköposti,hannu.heikkila(a)kotinet.com,,
