,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kajon Talous- ja hallintopalvelut Oy,19.05.2015,
1,Y-tunnus,2689456-7,,
2,Kotipaikka,Espoo,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Lakkaamisajankohta,24.09.2021,24.09.2021,
7,Viimeisin rekisteröintiajankohta,24.09.2021,24.09.2021,
8,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
9,Yrityksen tila,Lakannut,24.09.2021,
10,Yrityksen tilanne,Selvitystilassa,17.10.2019,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
