,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Peter Rosenberg Consulting Oy,09.10.2015,
1,Y-tunnus,2713682-1,,
2,Kotipaikka,Naantali,09.10.2015,
3,Yritysmuoto,Osakeyhtiö,09.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.10.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.10.2015,,
8,Yrityksen tila,Rekisterissä,09.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.10.2019,
11,Yhteystiedot,,25.09.2015,
12,Postiosoite,Kastovuorenkatu 12 F 26  21110  Naantali  Suomi,,
13,Käyntiosoite,Kastovuorenkatu 12 F 26  21110  Naantali  Suomi,,
14,Puhelin,050 317 4454,,
15,Sähköposti,prosenbe(a)gmail.com,,
